source,raw_team,normalized_team,canonical_team,match_method
kenpom,Tennessee,tennessee,Tennessee,historical_exact
kenpom,Alabama,alabama,Alabama,historical_exact
kenpom,Michigan St.,michigan st,Michigan St,global_alias
kenpom,Gonzaga,gonzaga,Gonzaga,historical_exact
kenpom,Texas Tech,texas tech,Texas Tech,historical_exact
kenpom,Maryland,maryland,Maryland,historical_exact
kenpom,Iowa St.,iowa st,Iowa St,global_alias
kenpom,Wisconsin,wisconsin,Wisconsin,historical_exact
kenpom,Arizona,arizona,Arizona,historical_exact
kenpom,St. John's,st john s,St Johns,global_alias
kenpom,Purdue,purdue,Purdue,historical_exact
kenpom,Kentucky,kentucky,Kentucky,historical_exact
kenpom,Illinois,illinois,Illinois,historical_exact
kenpom,Texas A&M,texas a and m,Texas A&M,historical_exact
kenpom,Missouri,missouri,Missouri,historical_exact
kenpom,UCLA,ucla,UCLA,historical_exact
kenpom,Michigan,michigan,Michigan,historical_exact
kenpom,Mississippi,mississippi,Mississippi,cleaned
kenpom,Clemson,clemson,Clemson,historical_exact
kenpom,Kansas,kansas,Kansas,historical_exact
kenpom,Saint Mary's,st mary s,St Marys,global_alias
kenpom,BYU,byu,BYU,historical_exact
kenpom,Oregon,oregon,Oregon,historical_exact
kenpom,Louisville,louisville,Louisville,historical_exact
kenpom,Marquette,marquette,Marquette,historical_exact
kenpom,Baylor,baylor,Baylor,historical_exact
kenpom,North Carolina,north carolina,N Carolina,global_alias
kenpom,Connecticut,connecticut,Connecticut,historical_exact
kenpom,Mississippi St.,mississippi st,Mississippi St,global_alias
kenpom,VCU,vcu,VCU,historical_exact
kenpom,Creighton,creighton,Creighton,historical_exact
kenpom,Arkansas,arkansas,Arkansas,historical_exact
kenpom,Ohio St.,ohio st,Ohio St,historical_exact
kenpom,Georgia,georgia,Georgia,historical_exact
kenpom,UC San Diego,uc san diego,UC San Diego,cleaned
kenpom,Oklahoma,oklahoma,Oklahoma,historical_exact
kenpom,nan,nan,nan,cleaned
kenpom,Team,team,Team,cleaned
kenpom,New Mexico,new mexico,New Mexico,historical_exact
kenpom,Colorado St.,colorado st,Colorado St,historical_exact
kenpom,Xavier,xavier,Xavier,historical_exact
kenpom,Northwestern,northwestern,Northwestern,historical_exact
kenpom,Indiana,indiana,Indiana,historical_exact
kenpom,Nebraska,nebraska,Nebraska,historical_exact
kenpom,Texas,texas,Texas,historical_exact
kenpom,Vanderbilt,vanderbilt,Vanderbilt,historical_exact
kenpom,Boise St.,boise st,Boise St,global_alias
kenpom,SMU,smu,SMU,historical_exact
kenpom,San Diego St.,san diego st,San Diego St,global_alias
kenpom,Drake,drake,Drake,historical_exact
kenpom,West Virginia,west virginia,West Virginia,historical_exact
kenpom,Memphis,memphis,Memphis,historical_exact
kenpom,Cincinnati,cincinnati,Cincinnati,historical_exact
kenpom,Villanova,villanova,Villanova,historical_exact
kenpom,USC,usc,USC,historical_exact
kenpom,Penn St.,penn st,Penn St.,cleaned
kenpom,Santa Clara,santa clara,Santa Clara,cleaned
kenpom,McNeese,mcneese,McNeese,cleaned
kenpom,Utah St.,utah st,Utah St,global_alias
kenpom,Iowa,iowa,Iowa,historical_exact
kenpom,Pittsburgh,pittsburgh,Pittsburgh,historical_exact
kenpom,Liberty,liberty,Liberty,historical_exact
kenpom,Kansas St.,kansas st,Kansas St.,cleaned
kenpom,San Francisco,san francisco,San Francisco,historical_exact
kenpom,UCF,ucf,UCF,cleaned
kenpom,UC Irvine,uc irvine,UC Irvine,historical_exact
kenpom,South Carolina,south carolina,S Carolina,global_alias
kenpom,Rutgers,rutgers,Rutgers,historical_exact
kenpom,North Texas,north texas,North Texas,historical_exact
kenpom,Wake Forest,wake forest,Wake Forest,cleaned
kenpom,Arizona St.,arizona st,Arizona St.,cleaned
kenpom,Yale,yale,Yale,historical_exact
kenpom,Butler,butler,Butler,historical_exact
kenpom,Utah,utah,Utah,historical_exact
kenpom,Dayton,dayton,Dayton,historical_exact
kenpom,Nevada,nevada,Nevada,historical_exact
kenpom,George Mason,george mason,George Mason,historical_exact
kenpom,Oregon St.,oregon st,Oregon St,historical_exact
kenpom,Stanford,stanford,Stanford,historical_exact
kenpom,High Point,high point,High Point,cleaned
kenpom,Minnesota,minnesota,Minnesota,historical_exact
kenpom,Arkansas St.,arkansas st,Arkansas St.,cleaned
kenpom,Saint Joseph's,st joseph s,Saint Joseph's,cleaned
kenpom,TCU,tcu,TCU,historical_exact
kenpom,Colorado,colorado,Colorado,historical_exact
kenpom,LSU,lsu,LSU,historical_exact
kenpom,Lipscomb,lipscomb,Lipscomb,historical_exact
kenpom,Georgetown,georgetown,Georgetown,historical_exact
kenpom,Florida St.,florida st,Florida St,historical_exact
kenpom,Bradley,bradley,Bradley,historical_exact
kenpom,UNLV,unlv,UNLV,historical_exact
kenpom,Chattanooga,chattanooga,Chattanooga,historical_exact
kenpom,Troy,troy,Troy,historical_exact
kenpom,Providence,providence,Providence,historical_exact
kenpom,Oklahoma St.,oklahoma st,Oklahoma St,historical_exact
kenpom,Notre Dame,notre dame,Notre Dame,historical_exact
kenpom,UAB,uab,UAB,historical_exact
kenpom,Akron,akron,Akron,historical_exact
kenpom,Grand Canyon,grand canyon,Grd Canyon,global_alias
kenpom,Northern Iowa,northern iowa,Northern Iowa,historical_exact
kenpom,Georgia Tech,georgia tech,Georgia Tech,historical_exact
kenpom,Washington,washington,Washington,historical_exact
kenpom,UNC Wilmington,unc wilmington,UNC Wilmington,historical_exact
kenpom,Virginia,virginia,Virginia,historical_exact
kenpom,Loyola Chicago,loyola chicago,Loyola Chicago,historical_exact
kenpom,Jacksonville St.,jacksonville st,Jacksonville St,historical_exact
kenpom,South Alabama,south alabama,South Alabama,cleaned
kenpom,California,california,California,historical_exact
kenpom,Kent St.,kent st,Kent St.,cleaned
kenpom,Utah Valley,utah valley,Utah Valley,cleaned
kenpom,North Alabama,north alabama,North Alabama,cleaned
kenpom,Wofford,wofford,Wofford,historical_exact
kenpom,Syracuse,syracuse,Syracuse,historical_exact
kenpom,Florida Atlantic,florida atlantic,Fla Atlantic,global_alias
kenpom,CSUN,csun,CSUN,cleaned
kenpom,Samford,samford,Samford,historical_exact
kenpom,Middle Tennessee,middle tennessee,Middle Tennessee,cleaned
kenpom,Washington St.,washington st,Washington St,global_alias
kenpom,Saint Louis,st louis,St Louis,historical_exact
kenpom,DePaul,depaul,DePaul,cleaned
kenpom,St. Bonaventure,st bonaventure,St Bonaventure,historical_exact
kenpom,Belmont,belmont,Belmont,historical_exact
kenpom,N.C. State,n c state,NC State,global_alias
kenpom,Northern Colorado,northern colorado,Northern Colorado,historical_exact
kenpom,Louisiana Tech,louisiana tech,Louisiana Tech,cleaned
kenpom,George Washington,george washington,George Washington,historical_exact
kenpom,Cornell,cornell,Cornell,cleaned
kenpom,St. Thomas,st thomas,St. Thomas,cleaned
kenpom,Kennesaw St.,kennesaw st,Kennesaw St.,historical_exact
kenpom,Illinois St.,illinois st,Illinois St.,cleaned
kenpom,Robert Morris,robert morris,Robert Morris,historical_exact
kenpom,New Mexico St.,new mexico st,New Mexico St,historical_exact
kenpom,North Dakota St.,north dakota st,North Dakota St,historical_exact
kenpom,Wichita St.,wichita st,Wichita St,historical_exact
kenpom,South Dakota St.,south dakota st,S Dakota St,global_alias
kenpom,Murray St.,murray st,Murray St,historical_exact
kenpom,Furman,furman,Furman,historical_exact
kenpom,Duquesne,duquesne,Duquesne,historical_exact
kenpom,Milwaukee,milwaukee,Milwaukee,cleaned
kenpom,East Tennessee St.,east tennessee st,East Tennessee St,historical_exact
kenpom,UNC Greensboro,unc greensboro,UNC Greensboro,historical_exact
kenpom,Tulane,tulane,Tulane,cleaned
kenpom,Seattle,seattle,Seattle,cleaned
kenpom,Miami OH,miami oh,Miami OH,cleaned
kenpom,Davidson,davidson,Davidson,historical_exact
kenpom,UC Santa Barbara,uc santa barbara,UC Santa Barbara,historical_exact
kenpom,Bryant,bryant,Bryant,historical_exact
kenpom,Texas A&M Corpus Chris,texas a and m corpus chris,Texas A&M Corpus Chris,historical_exact
kenpom,Radford,radford,Radford,historical_exact
kenpom,Towson,towson,Towson,cleaned
kenpom,Charleston,charleston,Charleston,historical_exact
kenpom,Cleveland St.,cleveland st,Cleveland St,historical_exact
kenpom,Loyola Marymount,loyola marymount,Loyola Marymount,cleaned
kenpom,Purdue Fort Wayne,purdue fort wayne,Purdue Fort Wayne,cleaned
kenpom,Rhode Island,rhode island,Rhode Island,historical_exact
kenpom,Lamar,lamar,Lamar,cleaned
kenpom,UC Riverside,uc riverside,UC Riverside,cleaned
kenpom,James Madison,james madison,James Madison,historical_exact
kenpom,Western Kentucky,western kentucky,Western KY,global_alias
kenpom,UTEP,utep,UTEP,cleaned
kenpom,Montana,montana,Montana,historical_exact
kenpom,Virginia Tech,virginia tech,Virginia Tech,historical_exact
kenpom,Nebraska Omaha,nebraska omaha,Omaha,global_alias
kenpom,Winthrop,winthrop,Winthrop,historical_exact
kenpom,Nicholls,nicholls,Nicholls,cleaned
kenpom,Marshall,marshall,Marshall,historical_exact
kenpom,San Jose St.,san jose st,San Jose St.,cleaned
kenpom,Appalachian St.,appalachian st,Appalachian St.,cleaned
kenpom,Illinois Chicago,illinois chicago,Illinois Chicago,cleaned
kenpom,Cal Baptist,cal baptist,Cal Baptist,cleaned
kenpom,Temple,temple,Temple,historical_exact
kenpom,Oakland,oakland,Oakland,historical_exact
kenpom,Sam Houston St.,sam houston st,Sam Houston St.,cleaned
kenpom,East Carolina,east carolina,East Carolina,cleaned
kenpom,Princeton,princeton,Princeton,historical_exact
kenpom,Norfolk St.,norfolk st,Norfolk St,historical_exact
kenpom,Florida Gulf Coast,florida gulf coast,Florida Gulf Coast,historical_exact
kenpom,Central Connecticut,central connecticut,Central Connecticut,cleaned
kenpom,Boston College,boston college,Boston College,cleaned
kenpom,Cal Poly,cal poly,Cal Poly,historical_exact
kenpom,Drexel,drexel,Drexel,historical_exact
kenpom,Merrimack,merrimack,Merrimack,cleaned
kenpom,Wyoming,wyoming,Wyoming,historical_exact
kenpom,Southeastern Louisiana,southeastern louisiana,Southeastern Louisiana,cleaned
kenpom,Eastern Kentucky,eastern kentucky,Eastern Kentucky,historical_exact
kenpom,Rice,rice,Rice,cleaned
kenpom,Montana St.,montana st,Montana St,global_alias
kenpom,Southern Illinois,southern illinois,Southern Illinois,cleaned
kenpom,UTSA,utsa,UTSA,cleaned
kenpom,South Carolina St.,south carolina st,South Carolina St.,cleaned
kenpom,Miami FL,miami fl,Miami FL,historical_exact
kenpom,Texas St.,texas st,Texas St.,cleaned
kenpom,Ohio,ohio,Ohio,historical_exact
kenpom,South Florida,south florida,South Florida,historical_exact
kenpom,Indiana St.,indiana st,Indiana St,historical_exact
kenpom,Central Michigan,central michigan,Central Michigan,cleaned
kenpom,Youngstown St.,youngstown st,Youngstown St.,cleaned
kenpom,Jacksonville,jacksonville,Jacksonville,cleaned
kenpom,UNC Asheville,unc asheville,UNC Asheville,historical_exact
kenpom,Southeast Missouri,southeast missouri,Southeast Missouri,cleaned
kenpom,Dartmouth,dartmouth,Dartmouth,cleaned
kenpom,Seton Hall,seton hall,Seton Hall,historical_exact
kenpom,Valparaiso,valparaiso,Valparaiso,historical_exact
kenpom,Elon,elon,Elon,cleaned
kenpom,Portland St.,portland st,Portland St.,cleaned
kenpom,Brown,brown,Brown,cleaned
kenpom,Northeastern,northeastern,Northeastern,historical_exact
kenpom,Longwood,longwood,Longwood,historical_exact
kenpom,Idaho St.,idaho st,Idaho St.,cleaned
kenpom,Queens,queens,Queens,cleaned
kenpom,Quinnipiac,quinnipiac,Quinnipiac,cleaned
kenpom,Wright St.,wright st,Wright St,historical_exact
kenpom,Hampton,hampton,Hampton,historical_exact
kenpom,Pepperdine,pepperdine,Pepperdine,cleaned
kenpom,SIUE,siue,SIUE,cleaned
kenpom,Hofstra,hofstra,Hofstra,cleaned
kenpom,Maine,maine,Maine,cleaned
kenpom,Campbell,campbell,Campbell,cleaned
kenpom,Abilene Christian,abilene christian,Abilene Christian,historical_exact
kenpom,Massachusetts,massachusetts,Massachusetts,historical_exact
kenpom,Northwestern St.,northwestern st,Northwestern St,historical_exact
kenpom,Incarnate Word,incarnate word,Incarnate Word,cleaned
kenpom,Little Rock,little rock,Little Rock,cleaned
kenpom,Bucknell,bucknell,Bucknell,historical_exact
kenpom,Hawaii,hawaii,Hawaii,historical_exact
kenpom,UT Arlington,ut arlington,UT Arlington,cleaned
kenpom,La Salle,la salle,La Salle,historical_exact
kenpom,Northern Kentucky,northern kentucky,Northern Kentucky,historical_exact
kenpom,Southern,southern,Southern,historical_exact
kenpom,William & Mary,william and mary,William & Mary,cleaned
kenpom,Presbyterian,presbyterian,Presbyterian,cleaned
kenpom,UT Rio Grande Valley,ut rio grande valley,UT Rio Grande Valley,cleaned
kenpom,Delaware,delaware,Delaware,historical_exact
kenpom,Toledo,toledo,Toledo,cleaned
kenpom,Fordham,fordham,Fordham,cleaned
kenpom,Kansas City,kansas city,Kansas City,cleaned
kenpom,Missouri St.,missouri st,Missouri St.,cleaned
kenpom,South Dakota,south dakota,South Dakota,cleaned
kenpom,Manhattan,manhattan,Manhattan,historical_exact
kenpom,Vermont,vermont,Vermont,historical_exact
kenpom,Mount St. Mary's,mount st mary s,Mount St Marys,global_alias
kenpom,UMass Lowell,umass lowell,UMass Lowell,cleaned
kenpom,Cal St. Bakersfield,cal st bakersfield,Cal St Bakersfield,historical_exact
kenpom,Jackson St.,jackson st,Jackson St.,cleaned
kenpom,Richmond,richmond,Richmond,historical_exact
kenpom,American,american,American,historical_exact
kenpom,Georgia Southern,georgia southern,Georgia Southern,cleaned
kenpom,UC Davis,uc davis,UC Davis,historical_exact
kenpom,Northern Arizona,northern arizona,Northern Arizona,cleaned
kenpom,Tennessee St.,tennessee st,Tennessee St.,cleaned
kenpom,Siena,siena,Siena,cleaned
kenpom,Evansville,evansville,Evansville,cleaned
kenpom,FIU,fiu,FIU,cleaned
kenpom,Harvard,harvard,Harvard,historical_exact
kenpom,Charlotte,charlotte,Charlotte,cleaned
kenpom,Mercer,mercer,Mercer,historical_exact
kenpom,Fresno St.,fresno st,Fresno St,historical_exact
kenpom,Iona,iona,Iona,historical_exact
kenpom,Colgate,colgate,Colgate,historical_exact
kenpom,Georgia St.,georgia st,Georgia St,historical_exact
kenpom,Sacred Heart,sacred heart,Sacred Heart,cleaned
kenpom,Gardner Webb,gardner webb,Gardner Webb,historical_exact
kenpom,North Dakota,north dakota,North Dakota,historical_exact
kenpom,North Florida,north florida,North Florida,cleaned
kenpom,Tulsa,tulsa,Tulsa,historical_exact
kenpom,Monmouth,monmouth,Monmouth,cleaned
kenpom,Alabama St.,alabama st,Alabama St,global_alias
kenpom,Portland,portland,Portland,cleaned
kenpom,Stephen F. Austin,stephen f austin,Stephen F Austin,historical_exact
kenpom,Houston Christian,houston christian,Houston Christian,cleaned
kenpom,Marist,marist,Marist,cleaned
kenpom,Ball St.,ball st,Ball St.,cleaned
kenpom,Albany,albany,Albany,historical_exact
kenpom,Navy,navy,Navy,cleaned
kenpom,Eastern Michigan,eastern michigan,Eastern Michigan,cleaned
kenpom,Texas Southern,texas southern,Texas Southern,historical_exact
kenpom,Columbia,columbia,Columbia,cleaned
kenpom,Austin Peay,austin peay,Austin Peay,historical_exact
kenpom,Idaho,idaho,Idaho,cleaned
kenpom,Old Dominion,old dominion,Old Dominion,historical_exact
kenpom,Lehigh,lehigh,Lehigh,historical_exact
kenpom,Pacific,pacific,Pacific,historical_exact
kenpom,LIU,liu,LIU,cleaned
kenpom,Bethune Cookman,bethune cookman,Bethune Cookman,cleaned
kenpom,VMI,vmi,VMI,cleaned
kenpom,Tarleton St.,tarleton st,Tarleton St.,cleaned
kenpom,Bowling Green,bowling green,Bowling Green,cleaned
kenpom,Western Michigan,western michigan,Western Michigan,historical_exact
kenpom,Lafayette,lafayette,Lafayette,historical_exact
kenpom,Tennessee Martin,tennessee martin,Tennessee Martin,cleaned
kenpom,Southern Miss,southern miss,Southern Miss,cleaned
kenpom,Penn,penn,Penn,cleaned
kenpom,Eastern Washington,eastern washington,Eastern Washington,historical_exact
kenpom,Southern Utah,southern utah,Southern Utah,cleaned
kenpom,San Diego,san diego,San Diego,cleaned
kenpom,Saint Peter's,st peter s,St Peters,global_alias
kenpom,UMBC,umbc,UMBC,historical_exact
kenpom,Weber St.,weber st,Weber St,historical_exact
kenpom,Utah Tech,utah tech,Utah Tech,cleaned
kenpom,Charleston Southern,charleston southern,Charleston Southern,cleaned
kenpom,Tennessee Tech,tennessee tech,Tennessee Tech,cleaned
kenpom,Boston University,boston university,Boston University,historical_exact
kenpom,Loyola MD,loyola md,Loyola MD,cleaned
kenpom,Fairleigh Dickinson,fairleigh dickinson,Fairleigh Dickinson,historical_exact
kenpom,Delaware St.,delaware st,Delaware St.,cleaned
kenpom,Long Beach St.,long beach st,Long Beach St,historical_exact
kenpom,Saint Francis,st francis,St Francis PA,global_alias
kenpom,Air Force,air force,Air Force,cleaned
kenpom,Denver,denver,Denver,cleaned
kenpom,IU Indy,iu indy,IU Indy,cleaned
kenpom,Louisiana,louisiana,Louisiana,historical_exact
kenpom,Howard,howard,Howard,historical_exact
kenpom,Rider,rider,Rider,cleaned
kenpom,Eastern Illinois,eastern illinois,Eastern Illinois,cleaned
kenpom,Florida A&M,florida a and m,Florida A&M,cleaned
kenpom,Army,army,Army,cleaned
kenpom,Grambling St.,grambling st,Grambling,global_alias
kenpom,Binghamton,binghamton,Binghamton,cleaned
kenpom,Holy Cross,holy cross,Holy Cross,historical_exact
kenpom,Niagara,niagara,Niagara,cleaned
kenpom,Stonehill,stonehill,Stonehill,cleaned
kenpom,North Carolina Central,north carolina central,North Carolina Central,historical_exact
kenpom,Alcorn St.,alcorn st,Alcorn St.,cleaned
kenpom,East Texas A&M,east texas a and m,East Texas A&M,cleaned
kenpom,Lindenwood,lindenwood,Lindenwood,cleaned
kenpom,Morehead St.,morehead st,Morehead St,historical_exact
kenpom,Coastal Carolina,coastal carolina,Coastal Carolina,historical_exact
kenpom,Oral Roberts,oral roberts,Oral Roberts,historical_exact
kenpom,Morgan St.,morgan st,Morgan St.,cleaned
kenpom,Green Bay,green bay,Green Bay,cleaned
kenpom,Stony Brook,stony brook,Stony Brook,historical_exact
kenpom,Fairfield,fairfield,Fairfield,cleaned
kenpom,Southern Indiana,southern indiana,Southern Indiana,cleaned
kenpom,North Carolina A&T,north carolina a and t,North Carolina A&T,historical_exact
kenpom,Detroit Mercy,detroit mercy,Detroit Mercy,cleaned
kenpom,Western Carolina,western carolina,Western Carolina,cleaned
kenpom,Buffalo,buffalo,Buffalo,historical_exact
kenpom,USC Upstate,usc upstate,USC Upstate,cleaned
kenpom,New Orleans,new orleans,New Orleans,cleaned
kenpom,Mercyhurst,mercyhurst,Mercyhurst,cleaned
kenpom,Northern Illinois,northern illinois,Northern Illinois,cleaned
kenpom,Louisiana Monroe,louisiana monroe,Louisiana Monroe,cleaned
kenpom,Western Illinois,western illinois,Western Illinois,cleaned
kenpom,Wagner,wagner,Wagner,historical_exact
kenpom,Bellarmine,bellarmine,Bellarmine,cleaned
kenpom,Sacramento St.,sacramento st,Sacramento St.,cleaned
kenpom,Central Arkansas,central arkansas,Central Arkansas,cleaned
kenpom,West Georgia,west georgia,West Georgia,cleaned
kenpom,Cal St. Fullerton,cal st fullerton,Cal St Fullerton,historical_exact
kenpom,Stetson,stetson,Stetson,historical_exact
kenpom,NJIT,njit,NJIT,cleaned
kenpom,Le Moyne,le moyne,Le Moyne,cleaned
kenpom,The Citadel,citadel,The Citadel,cleaned
kenpom,New Hampshire,new hampshire,New Hampshire,cleaned
kenpom,Prairie View A&M,prairie view a and m,Prairie View A&M,cleaned
kenpom,Maryland Eastern Shore,maryland eastern shore,Maryland Eastern Shore,cleaned
kenpom,Canisius,canisius,Canisius,cleaned
kenpom,Alabama A&M,alabama a and m,Alabama A&M,cleaned
teamrankings,Alabama,alabama,Alabama,historical_exact
teamrankings,Gonzaga,gonzaga,Gonzaga,historical_exact
teamrankings,Florida,florida,Florida,historical_exact
teamrankings,Kentucky,kentucky,Kentucky,historical_exact
teamrankings,South Dakota,south dakota,South Dakota,cleaned
teamrankings,Missouri,missouri,Missouri,historical_exact
teamrankings,Illinois,illinois,Illinois,historical_exact
teamrankings,Akron,akron,Akron,historical_exact
teamrankings,Cornell,cornell,Cornell,cleaned
teamrankings,Duke,duke,Duke,historical_exact
teamrankings,Auburn,auburn,Auburn,historical_exact
teamrankings,Arizona,arizona,Arizona,historical_exact
teamrankings,Iowa,iowa,Iowa,historical_exact
teamrankings,Winthrop,winthrop,Winthrop,historical_exact
teamrankings,Santa Clara,santa clara,Santa Clara,cleaned
teamrankings,Cal Poly,cal poly,Cal Poly,historical_exact
teamrankings,St Thomas,st thomas,St Thomas,cleaned
teamrankings,Samford,samford,Samford,historical_exact
teamrankings,UAB,uab,UAB,historical_exact
teamrankings,BYU,byu,BYU,historical_exact
teamrankings,High Point,high point,High Point,cleaned
teamrankings,Maryland,maryland,Maryland,historical_exact
teamrankings,N Florida,n florida,N Florida,cleaned
teamrankings,Texas Tech,texas tech,Texas Tech,historical_exact
teamrankings,North Carolina,north carolina,N Carolina,global_alias
teamrankings,N Dakota St,n dakota st,N Dakota St,cleaned
teamrankings,Yale,yale,Yale,historical_exact
teamrankings,Iowa St,iowa st,Iowa St,global_alias
teamrankings,Wisconsin,wisconsin,Wisconsin,historical_exact
teamrankings,SMU,smu,SMU,historical_exact
teamrankings,Memphis,memphis,Memphis,historical_exact
teamrankings,Bryant,bryant,Bryant,historical_exact
teamrankings,UCF,ucf,UCF,cleaned
teamrankings,Mississippi St,mississippi st,Mississippi St,global_alias
teamrankings,CS Northridge,cs northridge,CS Northridge,cleaned
teamrankings,N Colorado,n colorado,N Colorado,cleaned
teamrankings,Chattanooga,chattanooga,Chattanooga,historical_exact
teamrankings,Purdue FW,purdue fw,Purdue FW,cleaned
teamrankings,New Mexico,new mexico,New Mexico,historical_exact
teamrankings,Penn St,penn st,Penn St,cleaned
teamrankings,Ohio,ohio,Ohio,historical_exact
teamrankings,S Dakota St,s dakota st,S Dakota St,historical_exact
teamrankings,Indiana St,indiana st,Indiana St,historical_exact
teamrankings,Washington St,washington st,Washington St,global_alias
teamrankings,Vanderbilt,vanderbilt,Vanderbilt,historical_exact
teamrankings,Belmont,belmont,Belmont,historical_exact
teamrankings,NC Asheville,nc asheville,NC Asheville,cleaned
teamrankings,Ohio St,ohio st,Ohio St,historical_exact
teamrankings,Utah St,utah st,Utah St,global_alias
teamrankings,Arkansas St,arkansas st,Arkansas St,cleaned
teamrankings,Louisville,louisville,Louisville,historical_exact
teamrankings,Texas,texas,Texas,historical_exact
teamrankings,St John's,st john s,St Johns,global_alias
teamrankings,Oklahoma,oklahoma,Oklahoma,historical_exact
teamrankings,Florida Atlantic,florida atlantic,Fla Atlantic,global_alias
teamrankings,Xavier,xavier,Xavier,historical_exact
teamrankings,Michigan,michigan,Michigan,historical_exact
teamrankings,Toledo,toledo,Toledo,cleaned
teamrankings,Temple,temple,Temple,historical_exact
teamrankings,Miami OH,miami oh,Miami OH,cleaned
teamrankings,Michigan St,michigan st,Michigan St,global_alias
teamrankings,Grand Canyon,grand canyon,Grd Canyon,global_alias
teamrankings,N Alabama,n alabama,N Alabama,cleaned
teamrankings,UCSD,ucsd,UC San Diego,global_alias
teamrankings,UMBC,umbc,UMBC,historical_exact
teamrankings,Purdue,purdue,Purdue,historical_exact
teamrankings,Mississippi,mississippi,Mississippi,cleaned
teamrankings,Rhode Island,rhode island,Rhode Island,historical_exact
teamrankings,Columbia,columbia,Columbia,cleaned
teamrankings,Rutgers,rutgers,Rutgers,historical_exact
teamrankings,UConn,uconn,Connecticut,global_alias
teamrankings,Omaha,omaha,Omaha,cleaned
teamrankings,Lipscomb,lipscomb,Lipscomb,historical_exact
teamrankings,Robert Morris,robert morris,Robert Morris,historical_exact
teamrankings,Arkansas,arkansas,Arkansas,historical_exact
teamrankings,Delaware,delaware,Delaware,historical_exact
teamrankings,Charleston,charleston,Charleston,historical_exact
teamrankings,USC,usc,USC,historical_exact
teamrankings,Milwaukee,milwaukee,Milwaukee,cleaned
teamrankings,NC Wilmington,nc wilmington,UNC Wilmington,global_alias
teamrankings,Marquette,marquette,Marquette,historical_exact
